1.749999999999999889e-01	6
8.425000000000000266e-01	4
2.331500000000000128e+00	8
5.370000000000000329e-01	7
-7.075000000000000178e-01	5
1.863499999999999934e+00	2
9.254999999999999893e-01	4
1.306999999999999940e+00	3
1.009500000000000064e+00	5
1.328000000000000069e+00	3
1.483000000000000096e+00	9
8.834999999999999520e-01	6
9.180000000000000382e-01	4
1.538000000000000034e+00	9
1.235500000000000043e+00	3
1.824000000000000066e+00	2
2.295000000000000095e-01	6
1.343499999999999917e+00	3
2.313499999999999890e+00	5
8.000000000000000167e-02	1
6.444999999999999618e-01	7
1.060999999999999943e+00	3
2.780000000000000249e-01	6
1.285000000000000031e-01	1
2.295000000000000095e-01	6
1.459999999999999909e-01	1
1.475999999999999979e+00	9
2.114999999999999936e-01	6
1.655000000000000082e-01	1
-6.480000000000000204e-01	5
1.635000000000000009e+00	8
8.884999999999999565e-01	4
-1.189999999999999947e+00	5
2.219500000000000028e+00	8
1.370999999999999996e+00	3
1.895499999999999963e+00	2
1.909000000000000030e+00	2
1.179499999999999993e+00	3
2.371500000000000163e+00	8
8.200000000000000344e-02	6
-3.145000000000000018e-01	5
1.495500000000000052e+00	9
1.338999999999999968e+00	3
9.300000000000000488e-01	9
6.750000000000000444e-01	7
9.340000000000000524e-01	4
9.839999999999999858e-01	5
7.920000000000000373e-01	5
8.469999999999999751e-01	5
1.806999999999999940e+00	2
1.972499999999999920e+00	8
1.593499999999999917e+00	9
1.338500000000000023e+00	9
1.304999999999999938e+00	3
2.210000000000000020e-01	1
2.374000000000000110e+00	8
1.267500000000000071e+00	3
9.855000000000000426e-01	3
1.195500000000000007e+00	3
1.375999999999999890e+00	3
2.197999999999999954e+00	8
2.176000000000000156e+00	8
6.594999999999999751e-01	7
1.765500000000000069e+00	2
7.149999999999999689e-01	7
1.029999999999999943e-01	1
6.260000000000000009e-01	7
2.048999999999999932e+00	8
1.528000000000000025e+00	9
1.400500000000000078e+00	9
4.800000000000000100e-02	1
1.655000000000000082e-01	1
1.331499999999999906e+00	9
1.129999999999999893e+00	7
1.945000000000000062e-01	6
1.439000000000000057e+00	5
-2.949999999999999845e-02	6
1.730499999999999927e+00	3
5.140000000000000124e-01	7
2.169000000000000039e+00	8
1.782000000000000028e+00	2
1.019500000000000073e+00	3
1.133499999999999952e+00	9
2.139999999999999958e-01	6
1.401999999999999913e+00	9
-8.579999999999999849e-01	5
1.093499999999999917e+00	4
7.850000000000000033e-02	1
9.120000000000000329e-01	4
1.387499999999999956e+00	3
5.604999999999999982e-01	7
1.451000000000000068e+00	9
5.929999999999999716e-01	7
5.280000000000000249e-01	7
1.610000000000000042e-01	1
1.439500000000000002e+00	2
1.244499999999999940e+00	3
1.467000000000000082e+00	9
8.200000000000000344e-02	1
1.286000000000000032e+00	5
1.631000000000000005e+00	5
1.189999999999999947e+00	6
-3.034999999999999920e-01	1
2.361499999999999932e+00	8
1.817499999999999893e+00	8
2.184499999999999886e+00	8
1.774999999999999911e-01	6
5.564999999999999947e-01	7
2.580000000000000071e-01	6
2.164499999999999869e+00	8
2.198999999999999844e+00	8
1.140000000000000041e-01	1
1.915499999999999980e+00	2
1.880000000000000004e-01	1
2.164999999999999980e-01	6
1.019999999999999934e-01	1
5.284999999999999698e-01	7
5.494999999999999885e-01	7
1.834999999999999964e-01	6
3.664999999999999925e-01	5
2.387500000000000178e+00	8
7.099999999999999367e-02	1
2.565000000000000058e-01	6
2.109999999999999931e-01	6
-1.204499999999999904e+00	5
5.240000000000000213e-01	7
7.544999999999999485e-01	5
5.394999999999999796e-01	7
1.899999999999999911e+00	2
1.095000000000000001e-01	1
1.835499999999999909e+00	2
-7.904999999999999805e-01	5
2.350000000000000006e-02	6
8.585000000000000409e-01	7
1.749999999999999889e-01	6
1.325499999999999901e+00	3
2.034999999999999865e-01	1
9.565000000000000169e-01	5
1.358500000000000041e+00	3
1.287500000000000089e+00	3
1.229999999999999982e-01	6
2.900000000000000147e-02	1
7.649999999999999856e-02	1
1.681499999999999995e+00	8
-4.169999999999999818e-01	5
2.360500000000000043e+00	8
1.184500000000000108e+00	3
1.850999999999999979e+00	2
2.120499999999999829e+00	8
2.699999999999999969e-02	1
9.579999999999999627e-01	4
-7.649999999999999856e-02	5
9.985000000000000542e-01	1
1.366000000000000103e+00	3
7.049999999999999323e-02	1
-3.309000000000000163e+00	4
1.910500000000000087e+00	5
6.049999999999999822e-01	7
1.493500000000000050e+00	9
1.909000000000000030e+00	2
9.154999999999999805e-01	4
1.482499999999999929e+00	9
7.049999999999999323e-02	6
1.487999999999999989e+00	9
2.310000000000000109e-01	6
1.554999999999999993e-01	1
8.235000000000000098e-01	4
1.715500000000000025e+00	2
9.445000000000000062e-01	4
6.800000000000000488e-02	1
1.054999999999999938e+00	4
-1.004499999999999948e+00	5
1.349499999999999922e+00	9
4.859999999999999876e-01	7
1.443500000000000005e+00	3
6.590000000000000302e-01	7
1.086500000000000021e+00	1
2.244000000000000217e+00	8
1.358999999999999986e+00	9
1.450499999999999901e+00	3
1.905499999999999972e+00	2
7.359999999999999876e-01	7
5.399999999999999939e-02	1
-8.984999999999999654e-01	5
1.893499999999999961e+00	2
1.824999999999999956e-01	6
5.030000000000000027e-01	7
2.275000000000000078e-01	6
6.155000000000000471e-01	7
2.383000000000000007e+00	8
5.484999999999999876e-01	7
-5.534999999999999920e-01	5
1.362500000000000044e+00	3
1.587499999999999911e+00	2
7.850000000000000033e-02	1
2.464500000000000135e+00	8
1.177000000000000046e+00	5
1.536000000000000032e+00	9
-1.099999999999999936e-02	6
1.050499999999999989e+00	5
1.146500000000000075e+00	4
5.949999999999999734e-01	7
1.304000000000000048e+00	5
-1.056000000000000050e+00	5
2.155499999999999972e+00	5
1.173999999999999932e+00	4
1.749999999999999889e-01	6
5.915000000000000258e-01	7
2.133000000000000007e+00	8
9.935000000000000497e-01	4
9.354999999999999982e-01	3
2.400000000000000050e-02	1
1.799500000000000099e+00	2
1.493500000000000050e+00	9
2.318999999999999950e+00	8
7.640000000000000124e-01	4
2.237000000000000099e+00	5
1.451999999999999957e+00	5
1.346999999999999975e+00	9
9.650000000000000244e-02	1
1.336999999999999966e+00	3
2.387500000000000178e+00	8
1.046499999999999986e+00	4
-2.825499999999999901e+00	4
1.889499999999999957e+00	2
1.804999999999999938e-01	1
5.354999999999999760e-01	7
2.047499999999999876e+00	8
1.600000000000000033e-02	6
2.435999999999999943e+00	8
1.459999999999999909e-01	6
2.220000000000000029e-01	6
1.219999999999999973e-01	1
1.373499999999999943e+00	9
2.255000000000000060e-01	1
1.539999999999999980e-01	1
2.469999999999999973e-01	6
9.829999999999999849e-01	4
9.685000000000000275e-01	4
2.101500000000000146e+00	7
-8.990000000000000213e-01	5
1.772000000000000020e+00	8
6.750000000000000444e-02	6
1.239999999999999991e+00	5
1.946499999999999897e+00	8
2.179499999999999993e+00	8
1.532499999999999973e+00	5
1.282000000000000028e+00	3
1.362500000000000044e+00	3
1.419999999999999873e-01	6
5.420000000000000373e-01	7
1.395000000000000129e-01	1
1.391499999999999959e+00	3
2.164499999999999869e+00	8
1.528499999999999970e+00	9
2.354499999999999815e+00	8
1.069999999999999979e-01	6
1.550999999999999934e+00	5
1.449999999999999956e+00	3
8.279999999999999583e-01	4
9.985000000000000542e-01	4
7.415000000000000480e-01	7
2.275000000000000078e-01	1
5.340000000000000302e-01	7
1.469999999999999918e-01	6
2.426000000000000156e+00	8
7.914999999999999813e-01	4
2.253499999999999837e+00	8
1.534000000000000030e+00	9
8.415000000000000258e-01	4
9.825000000000000400e-01	4
9.799999999999999822e-01	7
2.355500000000000149e+00	8
8.780000000000000027e-01	7
-9.320000000000000506e-01	5
7.950000000000000122e-02	6
1.100000000000000006e-01	1
1.408500000000000085e+00	9
8.285000000000000142e-01	4
6.925000000000000044e-01	7
1.953999999999999959e+00	2
5.224999999999999645e-01	7
1.670000000000000095e-01	1
1.880000000000000004e-01	6
1.932500000000000107e+00	2
1.788999999999999924e+00	2
1.419999999999999929e+00	9
8.349999999999999645e-01	4
2.384999999999999898e-01	1
-1.286999999999999922e+00	5
1.823499999999999899e+00	2
1.784999999999999920e-01	1
-2.434499999999999886e+00	4
1.947000000000000064e+00	2
2.195000000000000007e-01	6
7.045000000000000151e-01	7
1.241500000000000048e+00	5
-7.724999999999999645e-01	5
1.371499999999999941e+00	3
2.164999999999999980e-01	6
1.424999999999999878e-01	1
1.059500000000000108e+00	3
1.100000000000000006e-01	6
1.943000000000000060e+00	8
1.499500000000000055e+00	3
1.248499999999999943e+00	5
1.223500000000000032e+00	7
1.480499999999999927e+00	3
-8.970000000000000195e-01	5
1.372999999999999998e+00	9
5.584999999999999964e-01	7
6.290000000000000036e-01	7
-4.884999999999999898e-01	5
2.076000000000000068e+00	8
1.491500000000000048e+00	9
6.025000000000000355e-01	7
1.338999999999999968e+00	3
1.469999999999999918e-01	6
-2.000000000000000111e-01	1
1.368000000000000105e+00	9
1.804000000000000048e+00	2
1.368500000000000050e+00	3
1.350999999999999979e+00	9
7.710000000000000187e-01	2
1.779500000000000082e+00	2
1.165000000000000063e-01	1
1.884500000000000064e+00	2
1.368000000000000105e+00	3
2.241499999999999826e+00	8
1.469000000000000083e+00	5
1.819499999999999895e+00	2
1.328000000000000069e+00	9
2.064999999999999891e-01	1
1.309500000000000108e+00	9
-1.844999999999999973e-01	1
1.225999999999999979e+00	3
4.575000000000000178e-01	7
1.005000000000000060e-01	1
-6.830000000000000515e-01	5
2.300000000000000100e-01	6
9.679999999999999716e-01	7
8.639999999999999902e-01	4
1.305000000000000049e-01	6
1.249500000000000055e+00	3
8.189999999999999503e-01	4
3.899999999999999994e-02	1
8.599999999999999867e-01	4
2.575000000000000067e-01	6
1.310000000000000053e+00	3
5.380000000000000338e-01	7
2.345000000000000195e+00	8
1.796999999999999931e+00	2
1.382500000000000062e+00	3
9.204999999999999849e-01	4
-2.645000000000000129e-01	6
2.755000000000000226e-01	6
8.500000000000000611e-02	6
1.344999999999999973e+00	9
9.385000000000000009e-01	3
1.211500000000000021e+00	4
2.123000000000000220e+00	5
7.950000000000000122e-02	1
-3.350000000000000200e-02	6
1.906500000000000083e+00	2
1.524000000000000021e+00	9
1.079499999999999904e+00	7
2.124999999999999944e-01	6
1.667999999999999927e+00	2
1.908500000000000085e+00	2
1.511500000000000066e+00	9
2.467000000000000082e+00	8
1.457500000000000018e+00	9
1.389499999999999957e+00	2
2.750000000000000014e-02	6
2.079999999999999905e-01	6
1.270499999999999963e+00	3
1.231999999999999984e+00	5
1.552999999999999936e+00	5
1.191500000000000004e+00	5
2.800000000000000058e-02	1
-7.289999999999999813e-01	5
1.866500000000000048e+00	2
1.146500000000000075e+00	4
2.415500000000000203e+00	8
1.786000000000000032e+00	2
8.565000000000000391e-01	4
2.259999999999999787e+00	5
1.375999999999999890e+00	9
5.394999999999999796e-01	7
1.365499999999999936e+00	3
-1.499999999999999944e-01	5
1.701000000000000068e+00	5
1.324500000000000011e+00	3
1.915000000000000036e-01	6
1.460499999999999909e+00	5
2.374000000000000110e+00	8
8.064999999999999947e-01	7
2.444500000000000117e+00	8
1.526999999999999913e+00	5
1.489999999999999991e+00	9
6.215000000000000524e-01	7
1.838000000000000078e+00	2
8.679999999999999938e-01	7
1.770999999999999908e+00	2
5.849999999999999645e-01	6
1.550499999999999989e+00	5
1.816500000000000004e+00	2
1.903999999999999915e+00	8
1.306499999999999995e+00	3
1.715000000000000135e-01	1
7.219999999999999751e-01	7
-3.524999999999999800e-01	5
1.955000000000000071e-01	6
1.155999999999999917e+00	3
2.104999999999999927e-01	6
1.219500000000000028e+00	3
-2.000000000000000042e-03	1
1.072999999999999954e+00	4
7.714999999999999636e-01	4
5.474999999999999867e-01	7
9.435000000000000053e-01	9
2.243500000000000050e+00	7
1.411000000000000032e+00	9
2.451499999999999790e+00	8
5.955000000000000293e-01	7
1.834999999999999964e+00	2
1.532499999999999973e+00	5
1.431000000000000050e+00	9
2.037500000000000089e+00	8
-6.969999999999999529e-01	1
1.844500000000000028e+00	2
5.580000000000000515e-01	7
1.186500000000000110e+00	4
8.790000000000000036e-01	4
8.199999999999999512e-01	4
1.872999999999999998e+00	2
2.467000000000000082e+00	8
2.204499999999999904e+00	8
7.269999999999999796e-01	1
2.444999999999999951e-01	6
1.177999999999999936e+00	5
6.350000000000000089e-01	7
1.150000000000000050e-01	1
1.553500000000000103e+00	9
1.133000000000000007e+00	4
1.184999999999999942e-01	6
1.074999999999999983e-01	5
1.423999999999999932e+00	9
1.504999999999999893e+00	9
8.635000000000000453e-01	4
